age,gender,race,importance_same_religion,field,reading,gaming,dining,music,movies,tv,clubbing,hiking,exercise,sports,tvsports,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,age-range,FoodChoice,Smoking,Drinking,locations
26.0,male,european/caucasian-american,1.0,mba,2.0,2.0,2.0,5.0,10.0,7.0,5.0,6.0,9.0,8.0,8.0,0.4,0.4,0.4,1.0,1.0,0.875,1.0,0.75,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Sherwood Estates
26.0,male,european/caucasian-american,1.0,mba,2.0,2.0,2.0,5.0,10.0,7.0,5.0,6.0,9.0,8.0,8.0,0.4,0.4,0.4,1.0,1.0,0.875,1.0,0.75,0.9,1.0,1.0,"(26, 30)",Vegetarian,No,Occasionally,Sherwood Estates
26.0,male,european/caucasian-american,1.0,mba,2.0,2.0,2.0,5.0,10.0,7.0,5.0,6.0,9.0,8.0,8.0,0.4,0.4,0.4,1.0,1.0,0.875,1.0,0.75,0.9,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,No,Grand Trunk Annex
26.0,male,european/caucasian-american,1.0,mba,2.0,2.0,2.0,5.0,10.0,7.0,5.0,6.0,9.0,8.0,8.0,0.4,0.4,0.4,1.0,1.0,0.875,1.0,0.75,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Yes,Sherwood Estates
26.0,male,european/caucasian-american,1.0,mba,2.0,2.0,2.0,5.0,10.0,7.0,5.0,6.0,9.0,8.0,8.0,0.4,0.4,0.4,1.0,1.0,0.875,1.0,0.75,0.9,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,No,Harbour Landing
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,Wascana Crescents
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Vegetarian,Sometimes,Yes,Wascana Crescents
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,Yes,Yes,Wascana Crescents
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,No,Yes,Sherwood Estates
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Vegetarian,No,No,Garden Ridge
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Arcola Sub
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Vegetarian,No,Occasionally,Sherwood Estates
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,Sometimes,No,Sherwood Estates
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Belvedere
30.0,male,european/caucasian-american,1.0,sipa - energy,10.0,5.0,8.0,9.0,10.0,5.0,9.0,9.0,8.0,9.0,6.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,"(26, 30)",Vegetarian,No,Yes,Riverside
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Vegetarian,Sometimes,Yes,Harbour Landing
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Non-Vegetarian,Yes,No,Dewdney Place
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Vegetarian,Yes,Yes,Creekside
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Vegetarian,Sometimes,No,Albert Park
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Non-Vegetarian,Yes,Yes,City View
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Vegetarian,Sometimes,No,Wascana Crescents
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Non-Vegetarian,No,No,Grand Trunk Annex
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Vegetarian,Sometimes,No,Highland Park
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Non-Vegetarian,Yes,Yes,Albert Park
28.0,male,latino/hispanic american,2.0,mba,6.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,2.0,0.75,0.6,1.0,1.0,0.75,1.0,0.75,0.75,0.9,0.9,0.4,"(26, 30)",Vegetarian,No,Occasionally,Creekside
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Vegetarian,No,No,CPR Annex
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Arcola Sub
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Vegetarian,Sometimes,Yes,Highland Park
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Albert Park
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Westhill
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Vegetarian,No,Yes,Wascana Crescents
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Vegetarian,No,Occasionally,Regent Park
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Non-Vegetarian,No,No,Riverside
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Creekside
26.0,male,asian/pacific islander/asian-american,1.0,public policy,6.0,2.0,8.0,9.0,8.0,3.0,5.0,6.0,6.0,7.0,5.0,0.75,0.4,1.0,0.9,1.0,0.6,1.0,0.75,0.75,0.875,1.0,"(26, 30)",Vegetarian,No,Occasionally,Parkridge
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Balbrigan Place
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,CPR Annex
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Regent Park
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Highland Park
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Dewdney Place
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Dewdney Place
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Non-Vegetarian,No,Yes,Grand Trunk Annex
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Sherwood Estates
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Vegetarian,Sometimes,No,Arcola Sub
22.0,male,european/caucasian-american,1.0,law/business,7.0,5.0,9.0,10.0,7.0,3.0,9.0,3.0,4.0,3.0,2.0,0.875,1.0,0.9,1.0,0.875,0.6,0.9,0.6,0.8,0.6,1.0,"(21, 25)",Vegetarian,Yes,No,Creekside
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Yes,Dewdney Place
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,Yes,Yes,Albert Park
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,No,Lakewood
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,No,No,City View
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Arcola Sub
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,Yes,Occasionally,Wascana Crescents
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Harbour Landing
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Westhill
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,No,City View
23.0,male,other,1.0,law,9.0,3.0,8.0,6.0,9.0,7.0,1.0,5.0,6.0,8.0,2.0,0.9,0.6,1.0,0.75,0.9,0.875,0.2,1.0,0.75,1.0,1.0,"(21, 25)",Vegetarian,No,No,Sherwood Estates
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Non-Vegetarian,Yes,No,Sherwood Estates
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Non-Vegetarian,Yes,No,City View
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Vegetarian,Sometimes,No,Sherwood Estates
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Vegetarian,Yes,Yes,Creekside
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Vegetarian,Yes,No,Lakewood
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Uplands
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Vegetarian,Yes,Occasionally,Uplands
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Vegetarian,Yes,Occasionally,Sherwood Estates
25.0,male,european/caucasian-american,7.0,international affairs,5.0,9.0,9.0,10.0,10.0,7.0,3.0,9.0,9.0,7.0,3.0,1.0,0.9,0.9,1.0,1.0,0.875,0.6,0.9,0.9,0.875,0.7,"(21, 25)",Vegetarian,Sometimes,No,Regent Park
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Harbour Landing
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Vegetarian,No,Yes,Sherwood Estates
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Westhill
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Garden Ridge
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Non-Vegetarian,Sometimes,No,City View
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Vegetarian,Sometimes,No,Garden Ridge
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Vegetarian,Yes,Yes,Lakewood
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Belvedere
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Vegetarian,Sometimes,No,Grand Trunk Annex
30.0,male,asian/pacific islander/asian-american,1.0,mba,6.0,4.0,4.0,8.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,0.75,0.8,0.8,1.0,0.875,0.875,0.6,0.6,0.4,0.6,1.0,"(26, 30)",Vegetarian,No,Occasionally,Sherwood Estates
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,Sometimes,Yes,CPR Annex
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Sherwood Estates
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,No,Occasionally,Westhill
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,Sometimes,Yes,Balbrigan Place
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,Harbour Landing
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,Yes,No,Parkridge
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,No,Yes,Regent Park
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Dewdney Place
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Vegetarian,No,Occasionally,Garden Ridge
29.0,male,asian/pacific islander/asian-american,1.0,mba,8.0,7.0,7.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,6.0,1.0,0.875,0.875,1.0,0.9,0.875,0.9,1.0,1.0,0.9,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Grand Trunk Annex
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Riverside
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,Sometimes,No,CPR Annex
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Balbrigan Place
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Vegetarian,No,Occasionally,Garden Ridge
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Vegetarian,No,Yes,Grand Trunk Annex
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Vegetarian,Yes,Yes,Balbrigan Place
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Vegetarian,Sometimes,Occasionally,Parkridge
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Vegetarian,Sometimes,No,Albert Park
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,No,Occasionally,Lakewood
27.0,male,asian/pacific islander/asian-american,3.0,law,6.0,5.0,6.0,5.0,7.0,6.0,3.0,6.0,5.0,6.0,3.0,0.75,1.0,0.75,1.0,0.875,0.75,0.6,0.75,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Harbour Landing
27.0,female,european/caucasian-american,3.0,mfa  poetry,9.0,1.0,9.0,8.0,9.0,4.0,4.0,7.0,5.0,5.0,8.0,0.9,0.2,0.9,1.0,0.9,0.8,0.8,0.875,1.0,1.0,0.6,"(26, 30)",Vegetarian,Sometimes,No,Belvedere
27.0,female,european/caucasian-american,3.0,mfa  poetry,9.0,1.0,9.0,8.0,9.0,4.0,4.0,7.0,5.0,5.0,8.0,0.9,0.2,0.9,1.0,0.9,0.8,0.8,0.875,1.0,1.0,0.6,"(26, 30)",Vegetarian,No,No,Albert Park
